           2          10
  0.500000022292161       0.499999977707839     
  0.499999980753086       0.500000019246910     
  0.499999906744489       0.500000093255516     
  0.500000000462760       0.499999999537242     
  0.500000000462700       0.499999999537300     
  0.500000085021316       0.499999914978675     
  0.499999999537242       0.500000000462759     
  0.499999999537301       0.500000000462699     
  0.499999987475701       0.500000012524298     
  0.500000017713232       0.499999982286757     
